单价,建筑面积,总楼层数,室数,厅数,卫数,区_encoded,板块_encoded,楼层位置_encoded,房屋朝向_encoded,装修情况_encoded,建筑类型_encoded,建筑结构_encoded,交易权属_encoded,房屋用途_encoded,配备电梯_encoded,产权所属_encoded,总价
8966.0,83.65,7,2,2,1,8,21,0,20,3,2,5,0,4,1,1,750000.0
39025.0,133.25,6,3,1,2,8,8,0,17,0,5,5,0,4,0,1,5200000.0
28274.0,91.96,30,2,1,1,1,45,2,17,3,0,5,0,4,2,0,2600000.0
6350.0,141.74,28,3,2,2,4,51,2,17,1,4,5,0,4,2,1,900000.0
18671.0,95.34,27,3,2,2,1,34,1,20,3,4,5,0,4,1,1,1780000.0
20563.0,87.54,6,2,2,1,6,70,0,17,3,5,4,0,4,0,1,1800000.0
27586.0,126.88,18,4,1,2,5,57,1,17,1,5,5,0,4,1,0,3500000.0
13255.0,89.78,27,3,2,1,2,28,1,17,1,2,0,0,4,1,1,1190000.0
20122.0,88.96,33,3,1,1,9,87,0,20,3,0,5,0,4,2,1,1790000.0
24582.0,126.11,7,4,2,2,8,61,0,17,3,4,5,0,4,0,0,3100000.0
13222.0,124.8,6,3,2,2,1,26,2,20,3,5,4,0,4,0,1,1650000.0
27408.0,114.93,7,3,2,2,6,18,1,17,3,5,5,0,4,0,1,3150000.0
32389.0,126.59,18,3,2,2,8,86,0,17,3,4,5,0,4,2,0,4100000.0
23592.0,69.94,29,2,2,1,8,61,1,17,3,5,5,2,4,2,1,1650000.0
8272.0,120.9,7,3,2,2,7,78,0,17,1,5,0,0,4,1,1,1000000.0
28203.0,105.31,20,3,2,1,5,57,2,17,3,5,5,0,4,2,1,2970000.0
16602.0,63.85,19,4,1,2,1,39,2,13,3,0,5,0,4,2,1,1060000.0
18994.0,76.34,7,3,1,1,6,70,0,17,3,5,2,0,4,0,0,1450000.0
16448.0,66.88,6,2,1,1,1,34,2,17,3,4,5,0,4,0,1,1100000.0
15385.0,31.2,30,1,1,1,8,89,1,17,3,4,5,0,2,2,1,480000.0
17896.0,107.85,6,3,2,1,1,45,0,20,2,5,2,0,4,0,0,1930000.0
21964.0,102.9,27,3,2,1,6,90,1,17,2,5,5,2,4,2,1,2260000.0
26418.0,77.6,6,2,2,1,8,4,2,20,2,5,5,0,4,0,1,2050000.0
30512.0,139.29,18,4,2,2,5,57,0,17,1,5,5,0,4,2,1,4250000.0
8161.0,91.91,18,3,2,1,2,28,0,17,1,5,0,0,4,1,0,750000.0
15710.0,127.31,6,4,1,2,5,60,2,17,3,5,5,0,4,0,1,2000000.0
7942.0,117.1,17,3,1,2,3,38,0,17,1,1,5,0,4,1,1,930000.0
30265.0,85.91,18,3,2,1,8,61,0,17,0,5,5,0,4,2,0,2600000.0
9413.0,87.12,33,2,2,1,8,86,1,17,2,4,5,0,2,2,1,820000.0
19078.0,123.18,6,3,2,2,1,45,2,17,3,5,5,0,4,0,1,2350000.0
34382.0,54.68,6,2,1,1,8,82,0,17,2,5,5,0,4,0,1,1880000.0
8825.0,88.96,27,3,2,1,4,51,2,17,3,5,5,0,4,2,1,785000.0
26588.0,99.67,26,3,2,1,5,30,0,20,0,5,5,2,4,2,0,2650000.0
5575.0,130.95,33,3,2,2,4,51,2,20,2,5,5,0,4,2,0,730000.0
9089.0,111.13,10,3,2,2,4,51,2,17,1,2,0,0,4,1,0,1010000.0
12088.0,148.92,6,3,2,2,3,73,0,17,3,4,5,0,4,0,1,1800000.0
23337.0,54.85,5,2,1,1,9,40,0,17,2,2,0,0,4,0,1,1280000.0
25405.0,43.3,3,2,1,1,6,76,1,17,3,5,4,0,4,0,1,1100000.0
23875.0,47.33,6,2,1,1,9,40,1,17,0,2,0,0,4,1,1,1130000.0
28679.0,80.2,22,2,1,1,8,44,0,17,0,5,5,0,4,2,1,2300000.0
